DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,637.29,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Baltimore Care Limited,640.66,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,646.47,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,647.53,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,649.02,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,655.98,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Ty Draw & Wentworth Lodge Limited t/a Ty Draw Lodge,659.25,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Shirwan Al-Mufti & Ptn t/a Pontcanna House,662.02,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,676.01,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,682.03,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Louise Bertorelli & Jaco Van Der Merwe T/A The Oaklands Residential Home,700.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,705.77,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,E & E Homes Limited T/A Cliffhaven Residential Home,730.12,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,E & E Homes Limited T/A Cliffhaven Residential Home,730.12,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),730.12,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,The Royal Masonic Benevolent Institution Care Company T/A Albert Edward Prince of Wales Court,730.12,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,730.12,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Parkcare Homes Limited t/a The Willows Care Home,734.32,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,734.59,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,752.53,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,764.20,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),765.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,768.78,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),772.27,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,776.77,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,776.77,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Forge Care Homes Limited t/a The Forge Care Centre,782.11,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Forge Care Homes Limited t/a The Forge Care Centre,782.76,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,783.59,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Forge Care Homes Limited t/a The Forge Care Centre,786.99,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,790.44,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Ty Draw & Wentworth Lodge Limited t/a Ty Draw Lodge,793.48,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,794.11,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Cheerful Elegant Healthcare Limited t/a Channel View Residential Care Home,800.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,800.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,800.19,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,800.87,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,802.30,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,815.30,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,816.09,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Forge Care Homes Limited t/a The Forge Care Centre,816.94,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,817.13,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,817.91,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,817.91,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,817.91,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,817.91,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,817.91,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,817.91,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,817.91,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,837.22,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,850.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,850.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Forge Care Homes Limited t/a The Forge Care Centre,864.90,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,886.56,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,895.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,904.20,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Forge Care Homes Limited t/a The Forge Care Centre,917.63,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,920.87,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,920.87,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,920.87,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Forge Care Homes Limited t/a The Forge Care Centre,925.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,The Manor House St Hilary Limited T/A Milsom House,966.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Forge Care Homes Limited t/a The Forge Care Centre,969.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,971.29,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Forge Care Homes Limited t/a The Forge Care Centre,974.09,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Forge Care Homes Limited t/a The Forge Care Centre,"1,016.27",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Forge Care Homes Limited t/a The Forge Care Centre,"1,016.27",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Beatrice Webb Residential Home,"1,073.38",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,"1,220.03",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Barchester Healthcare Homes Limited t/a Bryn Ivor Lodge Care Home,"1,380.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Baltimore Care Limited,"2,398.79",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Waverley Care Centre Limited,"2,500.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Barchester Healthcare Homes Limited t/a Bryn Ivor Lodge Care Home,"4,140.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,"6,480.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/11/2021,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,"71,280.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,16/11/2021,101004,Matthew Brookman T/S B's Trees & Garden Services,500.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,16/11/2021,101095,Mike Armiger t/a MPAA,800.00,REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,16/11/2021,190056,Margaret Catherine Anthony,566.77,REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,16/11/2021,190056,Rebecca Louise James t/a Little Angels,"1,000.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,BUILDING CLEANING,16/11/2021,312150,H & J Limited T/A Rainbow International,931.25,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,16/11/2021,101241,Cwmni Urdd Gobaith Cymru,-675.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,501.14,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,787.78,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,806.14,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,824.89,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,852.37,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,856.96,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,870.86,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,216179,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,613.86,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,218419,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,769.16,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,17/11/2021,100304,Twenty 4 Seven Education Limited,580.92,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,17/11/2021,100304,Twenty 4 Seven Education Limited,972.20,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,17/11/2021,101094,A-Day Consultants Limited T/A Academics,507.15,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,17/11/2021,101137,Twenty 4 Seven Education Limited,507.15,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,17/11/2021,101137,Twenty 4 Seven Education Limited,507.15,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,17/11/2021,101137,For Schools Support Limited,745.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,17/11/2021,101137,Twinkl Limited,750.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,17/11/2021,101137,Legacy Leisure Limited,926.10,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,17/11/2021,101137,Globebrow Limited t/a Manor Adventure,"1,150.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,17/11/2021,101137,Glen Cleaning Company Limited,"2,138.64",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,17/11/2021,101221,Garran Lockers Limited,854.31,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,17/11/2021,101221,A & R Contract Cleaning Specialist Limited,"1,049.03",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,17/11/2021,101221,Plexus Fire & Security Limited,"1,459.75",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,17/11/2021,101221,A & R Contract Cleaning Specialist Limited,"3,018.33",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,17/11/2021,101241,Cornerstones Education Limited,800.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,17/11/2021,101261,SMK Building & Maintenance Limited,"6,917.25",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,17/11/2021,101305,Taro Nod Limited,550.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,17/11/2021,101306,CF Corporate Finance Limited,840.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,17/11/2021,101306,TTS Group Limited,868.36,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,17/11/2021,104385,I Teach (Wales) Limited,746.99,REVENUE
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,17/11/2021,120080,Faronics (EMEA) Limited,"1,026.25",REVENUE
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,17/11/2021,130041,Supacleen Limited,823.18,REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,17/11/2021,130511,The Abbey Cleaning Services Limited,576.18,REVENUE
DIRECT LEARNING AND SKILLS,CATERING COSTS IN SCHOOLS,17/11/2021,156002,ABM Catering for Leisure Limited,787.62,REVENUE
DIRECT LEARNING AND SKILLS,CATERING COSTS IN SCHOOLS,17/11/2021,156002,ABM Catering for Leisure Limited,813.75,REVENUE
DIRECT LEARNING AND SKILLS,CATERING COSTS IN SCHOOLS,17/11/2021,156002,ABM Catering for Leisure Limited,"2,199.00",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,17/11/2021,190056,RT Safety Limited,630.00,REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,17/11/2021,190056,RT Safety Limited,650.00,REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,17/11/2021,190056,Daisy Day Nurseries Limited,"1,500.00",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,17/11/2021,190056,Daisy Day Nurseries Limited T/A Camp Coconuts,"1,500.00",REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,17/11/2021,201851,NonStop Consulting Limited,"1,228.08",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,215121,Legrand Electric Limited,"1,770.95",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,215191,NonStop Consulting Limited,"1,339.77",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,215191,NonStop Consulting Limited,"1,339.77",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,215489,Hafod Housing Association Limited,561.37,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,215489,Cardiff Homecare Limited,663.60,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,215489,Cardiff Homecare Limited,694.12,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,215489,1 Call Care Limited,715.26,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,215489,Cardiff Homecare Limited,767.15,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,215489,Hafod Housing Association Limited,861.28,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,216071,Toshiba TEC UK Imaging Systems Limited,510.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,216181,Direct Healthcare Group Limited,"-2,000.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,216181,Direct Healthcare Group Limited,"-2,000.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,216181,Direct Healthcare Group Limited,"2,300.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,216731,CJ Contract Travel Services Limited,"2,008.80",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,216731,CJ Contract Travel Services Limited,"2,079.00",REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,17/11/2021,218302,MHFA Wales Limited t/a Mental Health First Aid Wales,"4,441.40",REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,17/11/2021,218302,MHFA Wales Limited t/a Mental Health First Aid Wales,"7,424.03",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,218315,Complete Business Solutions Group Limited,523.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,17/11/2021,218419,1 Call Care Limited,"1,951.43",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Compass Fostering Wales Limited,971.44,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Compass Fostering Wales Limited,971.44,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"1,582.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"1,792.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"2,806.41",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"2,870.49",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"2,875.20",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,115.16",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,190.81",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,192.90",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,192.90",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,192.90",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,192.90",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,192.90",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Compass Fostering Wales Limited,"3,257.79",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,390.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,390.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,390.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,510.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,510.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,510.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,510.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,510.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Compass Fostering Wales Limited,"3,764.33",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Compass Fostering Wales Limited,"3,764.33",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"4,436.64",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"5,624.40",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Compass Fostering Wales Limited,"6,195.66",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Pathway Care Limited T/A Calon Cymru Fostering,"6,261.30",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260060,Compass Fostering Wales Limited,"6,421.34",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260130,Veezu Limited t/a Dragon Taxis,620.00,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260130,Llamau Limited,700.00,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260130,Llamau Limited,700.00,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260130,Pobl Care & Support Limited,"5,089.20",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260140,Llamau Limited,700.00,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260210,3R Finance Limited,"1,052.78",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260210,NonStop Consulting Limited,"1,130.80",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260210,3R Finance Limited,"1,731.23",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260210,3R Finance Limited,"1,731.23",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260210,3R Finance Limited,"1,731.23",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260210,3R Finance Limited,"1,731.23",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260215,Llamau Limited,620.00,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260220,Neal Social Care Limited,"2,014.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260220,Cheka Safeguarding Services Limited,"3,656.25",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260255,Veezu Limited t/a Dragon Taxis,659.60,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,17/11/2021,260255,Little Angels Nursery (Cardiff) Limited,857.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,17/11/2021,323680,Network Rail Infrastructure Limited,"9,430.46",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,17/11/2021,323680,Network Rail Infrastructure Limited,"12,957.29",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,17/11/2021,325380,Wolseley UK Limited t/a Burdens,"3,342.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,17/11/2021,325387,Wolseley UK Limited t/a Burdens,721.94,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,17/11/2021,325387,Wolseley UK Limited t/a Burdens,"3,556.65",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,17/11/2021,325388,Wolseley UK Limited t/a Burdens,695.34,REVENUE
