DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,20/04/2021,403227,Golley Slater Group Limited,923.75,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,20/04/2021,405108,Hafod Housing Association Limited,"4,757.61",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,20/04/2021,407120,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,724.78,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,20/04/2021,421235,OCNR (EMEA) Limited,"14,547.50",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,20/04/2021,422100,Tower Fire Limited,"3,605.00",Revenue
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,20/04/2021,810119,Computacenter (UK) Limited,"4,355.42",Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,20/04/2021,810121,Computacenter (UK) Limited,"4,355.42",Capital
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,20/04/2021,812373,Woodland Electrical Barry Limited,"7,486.00",Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL LIBRARIES,20/04/2021,815006,Centerprise International Limited,570.00,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,20/04/2021,834231,Tom Prichard Contracting Limited,"2,700.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,20/04/2021,842066,Heatforce (Wales) Limited,"2,743.80",Capital
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100401,Cardiff County Council,"3,827.94",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100402,Cardiff County Council,"7,372.34",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100403,Cardiff County Council,708.88,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100405,Cardiff County Council,"1,417.79",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20/04/2021,101031,Eastern Shires Purchasing Organisation,998.30,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,20/04/2021,405100,Lyndon Mustoe,"1,750.64",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,20/04/2021,405100,Lyndon Mustoe,"2,002.92",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,20/04/2021,405100,Lyndon Mustoe,"2,077.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20/04/2021,101065,Purchase Card Direct Debit Payments,834.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20/04/2021,101065,Purchase Card Direct Debit Payments,850.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20/04/2021,101065,Purchase Card Direct Debit Payments,875.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20/04/2021,101065,Purchase Card Direct Debit Payments,885.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20/04/2021,101065,Purchase Card Direct Debit Payments,885.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,20/04/2021,102593,Purchase Card Direct Debit Payments,795.20,Revenue
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,20/04/2021,102636,Purchase Card Direct Debit Payments,688.81,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,20/04/2021,120009,Purchase Card Direct Debit Payments,521.79,Revenue
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,20/04/2021,130215,Purchase Card Direct Debit Payments,628.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,20/04/2021,130279,Purchase Card Direct Debit Payments,502.74,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20/04/2021,209151,Purchase Card Direct Debit Payments,699.98,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,239023,Purchase Card Direct Debit Payments,591.67,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,239023,Purchase Card Direct Debit Payments,622.46,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,239023,Purchase Card Direct Debit Payments,"1,154.93",Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,20/04/2021,239054,Purchase Card Direct Debit Payments,715.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,20/04/2021,260086,Purchase Card Direct Debit Payments,830.00,Revenue
DIRECT SOCIAL SERVICES,REGIONAL ADOPTION SERVICE,20/04/2021,260500,Purchase Card Direct Debit Payments,850.63,Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,20/04/2021,354731,Purchase Card Direct Debit Payments,503.71,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,20/04/2021,359387,Purchase Card Direct Debit Payments,557.56,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,20/04/2021,359387,Purchase Card Direct Debit Payments,745.36,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,20/04/2021,359387,Purchase Card Direct Debit Payments,758.26,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,20/04/2021,400050,Purchase Card Direct Debit Payments,960.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,20/04/2021,400050,Purchase Card Direct Debit Payments,993.33,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,20/04/2021,407149,Purchase Card Direct Debit Payments,"2,241.70",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,20/04/2021,471900,Welsh Local Government Association,"88,170.35",Revenue
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL LIBRARIES,20/04/2021,815006,Purchase Card Direct Debit Payments,548.33,Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL LIBRARIES,20/04/2021,815006,Purchase Card Direct Debit Payments,"2,766.00",Capital
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100304,Teaching Personnel Limited,532.60,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100304,Teaching Personnel Limited,532.80,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100304,Teaching Personnel Limited,532.80,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100304,Teaching Personnel Limited,532.80,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100304,Teaching Personnel Limited,532.80,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100304,Bay Resourcing Limited,537.65,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100304,Bay Resourcing Limited,537.65,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100304,Teaching Personnel Limited,544.25,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100304,Teaching Personnel Limited,544.25,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100304,Teaching Personnel Limited,544.25,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100304,Bay Resourcing Limited,569.40,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100304,New Directions (Education) Limited,726.88,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100304,Bay Resourcing Limited,890.70,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100304,Apollo Teaching Services Limited,918.35,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,100304,Millennium Personnel Services (Education) Limited,940.32,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,103055,Bay Resourcing Limited,890.70,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,103412,Apollo Teaching Services Limited,551.01,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,20/04/2021,103412,Apollo Teaching Services Limited,910.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,April Complete Care Solutions Limited,530.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,April Complete Care Solutions Limited,763.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,217909,April Complete Care Solutions Limited,911.37,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,503.87,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Cheerful Elegant Healthcare Limited t/a Channel View Residential Care Home,505.74,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,506.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,506.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,507.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,HC-One Limited t/a Glanffrwd Care Home,508.71,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Cheerful Elegant Healthcare Limited t/a Channel View Residential Care Home,511.31,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,513.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,514.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,515.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Gilwern House Residential Home Limited,515.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,515.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,515.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,515.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,515.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,515.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Hebron Hall Limited,515.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,515.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,515.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,515.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Northcote Developments Limited,515.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Springbank Care Home Limited T/A Springbank Nursing Home,515.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Springbank Care Home Limited T/A Springbank Nursing Home,515.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,The Manor House St Hilary Limited T/A Milsom House,515.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Waverley Care Centre Limited,515.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Waverley Care Centre Limited,515.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Waverley Care Centre Limited,519.44,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Waverley Care Centre Limited,522.41,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Hebron Hall Limited,526.35,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Hebron Hall Limited,534.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Hebron Hall Limited,534.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,534.80,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Springbank Care Home Limited T/A Springbank Nursing Home,536.89,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Waverley Care Centre Limited,539.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,June Zehetmayr t/a Tower Hill Residential Home,543.11,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,545.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Harrison Care Enterprises Barry Limited t/a Island View,546.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Springbank Care Home Limited T/A Springbank Nursing Home,549.01,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Northcote Developments Limited,557.01,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,561.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Cheerful Elegant Healthcare Limited t/a Channel View Residential Care Home,561.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,561.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Northcote Developments Limited,563.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,563.10,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Springbank Care Home Limited T/A Springbank Nursing Home,563.44,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,566.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Northcote Developments Limited,578.51,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Springbank Care Home Limited T/A Springbank Nursing Home,578.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Springbank Care Home Limited T/A Springbank Nursing Home,585.01,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Waverley Care Centre Limited,590.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,MHA Care Group t/a Morel Court,592.93,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Mary Griffiths T/A Ty Melin Residential Home,593.79,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Waverley Care Centre Limited,594.37,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,594.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,The Royal Masonic Benevolent Institution Care Company T/A Albert Edward Prince of Wales Court,598.23,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,607.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Beatrice Webb Residential Home,610.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,611.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Waverley Care Centre Limited,614.17,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Acorn Luxury Care Limited,622.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Waverley Care Centre Limited,623.74,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Waverley Care Centre Limited,628.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Springbank Care Home Limited T/A Springbank Nursing Home,632.16,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,632.70,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Waverley Care Centre Limited,634.27,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,638.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Grangelodge Residential Home Limited t/a Grangelodge,639.59,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,642.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,The Manor House St Hilary Limited T/A The Manor House,656.95,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,659.98,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Waverley Care Centre Limited,659.98,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,666.67,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,668.78,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,673.09,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,673.30,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,675.86,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,677.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),678.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,MHA Care Group t/a Morel Court,680.59,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,680.78,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,685.12,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,685.72,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,685.72,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,685.72,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,685.72,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,685.72,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,The Manor House St Hilary Limited T/A The Manor House,685.72,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,685.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Waverley Care Centre Limited,686.44,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,690.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,690.35,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,697.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,697.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,705.70,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Avan Limited T/A Brightside Manor,737.89,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Hallmark Care Homes (Cardiff) Limited t/a Regency House Care Home,737.89,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Springbank Care Home Limited T/A Springbank Nursing Home,739.98,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,743.51,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Springbank Care Home Limited T/A Springbank Nursing Home,756.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Waverley Care Centre Limited,757.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,MHA Care Group t/a Morel Court,761.39,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Ely Court Care Limited t/a Ely Court Care Home,780.10,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,The Manor House St Hilary Limited T/A The Manor House,789.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Waverley Care Centre Limited,802.43,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Waverley Care Centre Limited,802.43,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,829.82,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Forge Care Homes Limited t/a The Forge Care Centre,925.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,The Manor House St Hilary Limited T/A Milsom House,981.27,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Hallmark Care Homes (Pentwyn) Limited t/a Ty Enfys Care Home,"1,027.57",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Hallmark Care Homes (Cardiff) Limited t/a Regency House Care Home,"1,058.06",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,536.56",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,215489,Gilwern House Residential Home Limited,"3,019.19",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,216179,Springbank Care Home Limited T/A Springbank Nursing Home,515.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,216179,Crusader Medical Care Limited T/A St Saviours Nursing Home,561.70,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,216179,Springbank Care Home Limited T/A Springbank Nursing Home,605.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,216179,Cheerful Elegant Healthcare Limited t/a Channel View Residential Care Home,664.06,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,216179,Ely Court Care Limited t/a Ely Court Care Home,683.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,216179,Springbank Care Home Limited T/A Springbank Nursing Home,782.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,216179,Grangelodge Residential Home Limited t/a Grangelodge,851.70,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,216179,Leonard Cheshire Disability,"1,369.44",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,216179,Leonard Cheshire Disability,"1,446.31",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,216179,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,459.73",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,216179,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,473.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,216179,Care 4 U (Neath) Limited,"1,967.88",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,216179,Voyage 1 Limited t/a Falcons Rest & Poachers Cottage,"2,001.19",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,216179,Valebrook Care Homes Limited,"2,089.13",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,216179,Voyage 1 Limited t/a Brook Lodge,"2,922.07",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,217909,Llangoedmor Properties Limited T/A Parkside Residential Home,514.11,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,217909,Springbank Care Home Limited T/A Springbank Nursing Home,517.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,217909,Glasallt Fawr Camphill Centre,"1,141.16",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,217909,The Cedars Care Services Limited T/A Ashgrove Care Home,"1,159.58",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,20/04/2021,217909,The Cedars Care Services Limited T/A Oaklands,"1,199.83",Revenue
