DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,The National Fostering Agency Limited,"3,720.00",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Foster Care Associates Limited,"3,735.50",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Brighter Futures Foster Care Limited,"3,750.00",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,The National Fostering Agency Limited,"3,752.24",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Compass Fostering Wales Limited,"3,764.33",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Compass Fostering Wales Limited,"3,764.33",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Compass Fostering Wales Limited,"3,764.33",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Foster Care Associates Limited,"3,782.62",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,The National Fostering Agency Limited,"3,795.33",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,The National Fostering Agency Limited,"3,797.50",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,The National Fostering Agency Limited,"3,875.00",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,The National Fostering Agency Limited,"3,875.00",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,The National Fostering Agency Limited,"3,875.00",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,TLC (Wales) Independent Fostering Limited,"3,922.24",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Foster Care Associates Limited,"4,030.00",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Foster Care Associates Limited,"4,228.71",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Pathway Care Limited T/A Calon Cymru Fostering,"4,436.64",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Pathway Care Limited T/A Calon Cymru Fostering,"4,667.10",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Pathway Care Limited T/A Calon Cymru Fostering,"4,667.10",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Pathway Care Limited T/A Calon Cymru Fostering,"4,667.10",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Pathway Care Limited T/A Calon Cymru Fostering,"4,667.10",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Pathway Care Limited T/A Calon Cymru Fostering,"5,624.40",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,The National Fostering Agency Limited,"6,045.93",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Compass Fostering Wales Limited,"6,195.66",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Pathway Care Limited T/A Calon Cymru Fostering,"6,261.30",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Hafan Saff Cyf,"17,692.13",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Landsker Child Care Limited,"17,877.30",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Aropa Care Group Limited,"19,285.80",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Stepping Stones Care Services (South Wales) Limited,"23,023.00",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Cardiff County Council,"2,467.37",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,The Adolescent & Childrens Trust,643.55,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,The Adolescent & Childrens Trust,"3,356.99",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Supported Fostering Services Charitable Trust,"3,514.20",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Barnardos Cymru,"3,563.45",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Barnardos Cymru,"3,636.30",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Barnardos Cymru,"3,636.30",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Barnardos Cymru,"3,715.57",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,The Adolescent & Childrens Trust,"3,990.01",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,The Adolescent & Childrens Trust,"3,990.01",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260060,Community Foster Care,"4,574.67",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260200,All Care (South Wales) Limited,505.92,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260210,3R Finance Limited,"1,805.23",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260281,Neal Social Care Limited,"2,915.00",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,13/09/2022,260281,Prospero Recruitment Limited,882.20,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,13/09/2022,325510,Kordel Limited,882.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,13/09/2022,333037,Glasdon UK Limited,531.81,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,13/09/2022,333500,Ace Site Services (UK) Limited,"2,475.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,13/09/2022,333510,Ace Site Services (UK) Limited,700.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,13/09/2022,333510,Ace Site Services (UK) Limited,"1,250.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,13/09/2022,333510,Ace Site Services (UK) Limited,"1,940.00",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,13/09/2022,400050,Sellick Partnership Limited,"2,003.18",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,13/09/2022,400050,Sellick Partnership Limited,"2,146.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,13/09/2022,407100,Civica UK Limited,"1,405.93",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,13/09/2022,407119,Hays Specialist Recruitment Limited,"1,161.00",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,13/09/2022,440530,Zipporah Limited,"5,369.50",REVENUE,
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,13/09/2022,471900,Wales Audit Office,"8,414.00",REVENUE,
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,13/09/2022,471900,Wales Audit Office,"8,414.00",REVENUE,
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,13/09/2022,471900,Wales Audit Office,"14,523.30",REVENUE,
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,13/09/2022,471900,Wales Audit Office,"14,523.30",REVENUE,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL ECO DEV,13/09/2022,834284,Tom Prichard Contracting Limited,"9,258.30",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL ECO DEV,13/09/2022,834290,Spectrum Geo Services Limited,"2,110.00",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL PLANNING,13/09/2022,837217,Knights Brown Construction Limited,"302,815.63",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL PLANNING,13/09/2022,837234,Sunshine Playgrounds Limited,"1,455.00",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,13/09/2022,842177,Wardell Armstrong LLP,720.00,CAPITAL,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101025,Castell Howell Foods Limited,542.74,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101025,Pipe Dream Fittings Limited,573.82,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101025,Fire-Rite (UK) Limited,666.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101025,I Teach (Wales) Limited,699.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101025,J Manny Limited T/A Automatic Door Systems,784.04,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101025,Playforce Limited,"1,061.76",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101025,Ikea Limited T/A Ikea Business,"1,659.17",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101025,J & D Water Consultants Limited,"1,948.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101025,Boiler Burner Maintenance Limited,"2,070.38",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101025,The Learning Partnership (Wales) Limited,"3,900.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101025,Intermech Limited,"33,158.94",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101025,Peter Regan & Ptn t/a Sonic Alarm Systems,615.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101055,Bay Resourcing Limited,"2,012.22",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101065,Darren Roy Lewis t/a Ignite,"2,100.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101173,Legacy Leisure Limited,790.50,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101173,Hall & Kay Fire Services Limited,"1,400.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101173,A & R Contract Cleaning Specialist Limited,"2,163.64",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101173,A & R Contract Cleaning Specialist Limited,"2,163.64",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101195,School Cloud Systems Limited,618.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101317,Glen Cleaning Company Limited,"1,467.50",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,101317,Legacy Leisure Limited,"1,902.30",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,102593,Glass World (Cardiff) Limited T/A Treforest Glass,650.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,102593,PHS Compliance Limited,"2,151.28",REVENUE,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,14/09/2022,102652,Eastward House School Limited,"14,833.00",REVENUE,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,14/09/2022,102652,Eastward House School Limited,"14,833.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,14/09/2022,103229,Millennium Personnel Services (Education) Limited t/a MPS Education,564.03,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,14/09/2022,103300,Celtic Teachers Limited,"1,223.65",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,104381,Dwr Cymru Cyf,"2,067.36",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/09/2022,104385,Dwr Cymru Cyf,"2,318.81",REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,14/09/2022,120080,Askews & Holts Library Services Limited,788.23,REVENUE,
DIRECT LEARNING AND SKILLS,STANDARDS AND PROVISIONS,14/09/2022,130286,Kyle Hill t/a Hurt So Good,"3,300.00",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,14/09/2022,140117,Partnerships In Care Limited T/A Care First,534.38,REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,14/09/2022,140117,Andrea Kemp t/a The Lighthouse Counselling,"2,295.00",REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,14/09/2022,180003,Nicola Davies T/A Nick Davies Art,500.00,REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,14/09/2022,180003,Elizabeth J Hurrell,750.00,REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,14/09/2022,181000,VOG All Others EDI - EDF Energy Plc,"1,235.80",REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,14/09/2022,201851,NonStop Consulting Limited,"1,521.44",REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,14/09/2022,202501,Cardiff County Council,"30,000.00",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/09/2022,209157,NonStop Consulting Limited,745.92,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/09/2022,209157,NonStop Consulting Limited,745.92,REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,14/09/2022,212731,VOG All Others EDI - EDF Energy Plc,"1,043.81",REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,14/09/2022,212741,VOG All Others EDI - EDF Energy Plc,-951.88,REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,14/09/2022,212741,VOG All Others EDI - EDF Energy Plc,974.06,REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,14/09/2022,212741,VOG All Others EDI - EDF Energy Plc,995.35,REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,14/09/2022,212781,VOG All Others EDI - EDF Energy Plc,929.57,REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,14/09/2022,212791,VOG All Others EDI - EDF Energy Plc,956.73,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,213522,Cwtch Care Limited,"3,115.61",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,213522,Hafod Housing Association Limited,"6,207.37",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,213522,Accomplish Group Limited,634.66,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,213522,Llysywaun Limited t/a Bayview Lodge Nursing Home,"4,633.38",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,213522,Baltimore Care Limited,"7,041.95",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Care In Wales Limited T/A Care in the Vale,512.30,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Care In Wales Limited T/A Care in the Vale,512.30,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,All Saints DC Limited,524.34,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Care In Wales Limited T/A Care in the Vale,532.30,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Care In Wales Limited T/A Care in the Vale,532.30,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Cherish Cymru Limited,548.10,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Cherish Cymru Limited,553.84,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Cherish Cymru Limited,591.84,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,All Saints DC Limited,595.42,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Cherish Cymru Limited,604.17,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Care In Wales Limited T/A Care in the Vale,610.66,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,All Saints DC Limited,771.12,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Cherish Cymru Limited,776.79,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,GJ Care & Training Limited,777.19,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,All Saints DC Limited,784.98,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,GJ Care & Training Limited,794.92,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Cherish Cymru Limited,801.45,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Cherish Cymru Limited,806.46,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,GJ Care & Training Limited,812.14,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Care In Wales Limited T/A Care in the Vale,812.59,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Cherish Cymru Limited,818.93,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Care In Wales Limited T/A Care in the Vale,827.52,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Care In Wales Limited T/A Care in the Vale,842.59,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,All Saints DC Limited,861.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,All Saints DC Limited,869.98,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,All Saints DC Limited,928.68,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Care In Wales Limited T/A Care in the Vale,942.96,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Care In Wales Limited T/A Care in the Vale,942.96,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Care In Wales Limited T/A Care in the Vale,944.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Care In Wales Limited T/A Care in the Vale,944.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Care In Wales Limited T/A Care in the Vale,944.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,Care In Wales Limited T/A Care in the Vale,"1,024.60",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,215489,All Saints DC Limited,"1,133.92",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,216179,All Saints DC Limited,512.71,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,216179,Care In Wales Limited T/A Care in the Vale,528.20,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,216179,Care In Wales Limited T/A Care in the Vale,532.30,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,216179,All Saints DC Limited,640.92,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,216179,Care In Wales Limited T/A Care in the Vale,892.59,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,216179,Cherish Cymru Limited,"1,397.86",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,217909,Heidi Christoforato t/a Churchfields Home Care,814.74,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,217909,GJ Care & Training Limited,909.68,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,218310,1 Call Care Limited,532.62,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/09/2022,218419,Care In Wales Limited T/A Care in the Vale,736.19,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/09/2022,260050,E4Law Limited t/a Lextox,527.25,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/09/2022,260050,Cansford Laboratories Limited,920.00,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/09/2022,260050,James Lewis - Solicitor,720.00,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/09/2022,260050,Angela Ricciardi,"4,200.00",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/09/2022,260130,Avisant Consulting Limited,"3,963.57",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/09/2022,260200,All Care (South Wales) Limited,505.92,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/09/2022,260210,NonStop Consulting Limited,"1,188.37",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/09/2022,260210,3R Finance Limited,"1,444.18",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/09/2022,260210,3R Finance Limited,"3,462.46",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/09/2022,260221,Helena Jones,"1,280.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,TRADING - BUILDING,14/09/2022,303000,Egan Waste Services Limited,"1,320.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,14/09/2022,303900,Swain Scaffolding Limited,600.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,14/09/2022,303900,SMK Building & Maintenance Limited,636.89,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,14/09/2022,303900,WWS 1987 Limited T/A Welsh Window Systems,767.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,14/09/2022,303900,WWS 1987 Limited T/A Welsh Window Systems,880.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,14/09/2022,303901,Heritage Decorators (South Wales) Limited,"1,280.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,14/09/2022,303901,Heritage Decorators (South Wales) Limited,"1,280.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,14/09/2022,303901,Heritage Decorators (South Wales) Limited,"2,100.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,14/09/2022,306359,Michael Bryl & Ptn T/A CW Facilities Management,"38,095.55",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,14/09/2022,306360,Nuaire Limited t/a Home Ventilation,826.98,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,BUILDING CARETAKING/SECURITY,14/09/2022,312160,HSS Hire Service Group Limited,799.57,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,BUILDING CARETAKING/SECURITY,14/09/2022,312160,HSS Hire Service Group Limited,799.57,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,BUILDING CARETAKING/SECURITY,14/09/2022,312160,HSS Hire Service Group Limited,"1,374.27",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,14/09/2022,319010,Car Hire (Days of Swansea) Limited T/A Days Rental,535.92,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,14/09/2022,319010,Car Hire (Days of Swansea) Limited T/A Days Rental,579.60,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,14/09/2022,319010,Car Hire (Days of Swansea) Limited T/A Days Rental,602.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,14/09/2022,319010,Watts Truck & Van (Cardiff) Limited,740.52,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,14/09/2022,319010,Vaughan Davies & Ptn t/a J Davies & Son,"4,000.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,14/09/2022,319010,Ceri Williams t/a Mobile Tyre Services,831.89,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,14/09/2022,319010,Ceri Williams t/a Mobile Tyre Services,910.28,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,14/09/2022,319010,Ceri Williams t/a Mobile Tyre Services,"1,108.14",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,14/09/2022,319010,Ceri Williams t/a Mobile Tyre Services,"1,108.14",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,14/09/2022,319010,Ceri Williams t/a Mobile Tyre Services,"1,164.80",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,14/09/2022,319010,Ceri Williams t/a Mobile Tyre Services,"1,209.06",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,14/09/2022,319010,Ceri Williams t/a Mobile Tyre Services,"1,231.64",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/09/2022,323672,Ace Site Services (UK) Limited,"7,800.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/09/2022,325382,Dragon Asphalt Limited,"1,181.50",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/09/2022,325790,Dwr Cymru Cyf,860.11,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,14/09/2022,333050,Dwr Cymru Cyf,"1,856.81",REVENUE,
