DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,Type,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11/03/2020,325373,Ritherdon and Co. Limited,"3,797.71",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,11/03/2020,333500,Brynawel Garden Centre Limited,728.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11/03/2020,341120,Redwood Environmental Services Limited,883.30,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11/03/2020,341120,Redwood Environmental Services Limited,"1,927.20",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11/03/2020,341182,FCC Recycling (UK) Limited,"108,384.90",Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,11/03/2020,359341,Parkwood Leisure Limited,"1,782.45",Revenue,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,11/03/2020,365780,RELX Group Plc t/a LexisNexis,"1,545.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,11/03/2020,365780,District Surveyors Association Limited t/a LABC,"2,198.03",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,11/03/2020,407107,Dwr Cymru Cyf,560.26,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,11/03/2020,407147,Dwr Cymru Cyf,853.14,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,11/03/2020,407260,Dwr Cymru Cyf,560.23,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,11/03/2020,409102,OpenView Security Solutions Limited,"1,359.15",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,11/03/2020,409103,Heatforce (Wales) Limited,"-15,935.44",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,11/03/2020,409103,Heatforce (Wales) Limited,"-12,793.59",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,11/03/2020,409103,Heatforce (Wales) Limited,"-10,612.21",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,11/03/2020,409103,Heatforce (Wales) Limited,"10,612.21",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,11/03/2020,409103,Heatforce (Wales) Limited,"12,793.59",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,11/03/2020,409103,Heatforce (Wales) Limited,"15,935.44",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,11/03/2020,420221,Computacenter (UK) Limited,555.27,Revenue,
DIRECT POLICY,GF MISCELLANEOUS POLICY,11/03/2020,479050,Crawford & Company Adjusters (UK) Limited T/A Broadspire Imprest,"1,964.87",Revenue,
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,11/03/2020,810119,CHAPS ONLY - Morgan Sindall Construction & Infrastructure Limited,"757,528.39",Capital,
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,11/03/2020,812291,LCB Construction Limited,"2,250.00",Capital,
DIRECT CAPITAL DEVELOPMENT,AR CAPITAL LEISURE,11/03/2020,835375,G Oakley & Sons Limited,"102,006.73",Capital,
DIRECT CAPITAL DEVELOPMENT,AR CAPITAL LEISURE,11/03/2020,835383,Woodland Electrical Barry Limited,"30,780.00",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,11/03/2020,842126,Tecta Associates Limited,"1,250.00",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,11/03/2020,842126,Thomas CMS (Holdings) Limited,"1,883.66",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,11/03/2020,842126,Tecta Associates Limited,"12,750.00",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,11/03/2020,842132,Thomas CMS (Holdings) Limited,"1,996.08",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,11/03/2020,842132,Thomas CMS (Holdings) Limited,"2,377.34",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,11/03/2020,842149,Thomas CMS (Holdings) Limited,550.00,Capital,
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,11/03/2020,845065,Atlantic Door Maintenance Limited,"1,321.22",Capital,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,11/03/2020,102604,Bridgend County Borough Council,584.00,Revenue,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,11/03/2020,102651,Rhondda Cynon Taf County Borough Council,"18,453.03",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11/03/2020,341220,Cardiff County Council,"3,036.45",Revenue,
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,11/03/2020,471900,Mishcon de Reya LLP,"1,174.60",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/03/2020,101063,Dr Coral Harper t/a Cwtch Consulting,"1,200.00",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/03/2020,101065,Dr Coral Harper t/a Cwtch Consulting,"14,400.00",Revenue,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,11/03/2020,102629,Dr Coral Harper t/a Cwtch Consulting,"1,200.00",Revenue,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,11/03/2020,102633,Dr Coral Harper t/a Cwtch Consulting,"3,600.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,11/03/2020,407100,Cerys Walters,"1,500.00",Revenue,
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,11/03/2020,471901,South Wales Fire and Rescue Service,"503,974.00",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/03/2020,101065,Teaching Personnel Limited,522.96,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/03/2020,102593,Teaching Personnel Limited,528.10,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/03/2020,102593,Teaching Personnel Limited,636.45,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/03/2020,102593,Teaching Personnel Limited,636.45,Revenue,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,11/03/2020,102633,New Directions (Education) Limited,845.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,11/03/2020,103227,Bay Resourcing Limited,794.35,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,11/03/2020,103412,Apollo Teaching Services Limited,685.68,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,11/03/2020,103412,Apollo Teaching Services Limited,857.10,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/03/2020,215489,April Complete Care Solutions Limited,684.85,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11/03/2020,217909,April Complete Care Solutions Limited,874.41,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,11/03/2020,303910,Hays Specialist Recruitment Limited,639.75,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11/03/2020,323686,Hays Specialist Recruitment Limited,659.20,Revenue,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,11/03/2020,102652,Skybound Therapies Limited,"2,242.90",Revenue,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,11/03/2020,102652,Skybound Therapies Limited,"2,688.05",Revenue,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,11/03/2020,102652,Skybound Therapies Limited,"3,234.52",Revenue,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,11/03/2020,102652,Skybound Therapies Limited,"6,453.77",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11/03/2020,104385,Steve Lewis t/a Play on Development,560.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,11/03/2020,365802,Gary P Shaw t/a GP Shaw Taxis,"1,872.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,506.88,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,535.80,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Caring Companions Limited,569.80,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Caring Companions Limited,569.80,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Caring Companions Limited,569.80,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Caring Companions Limited,569.80,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Caring Companions Limited,569.80,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Caring Companions Limited,569.80,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,580.80,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Care In Wales Limited T/A Care in the Vale,593.13,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Caring Companions Limited,598.57,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Caring Companions Limited,598.57,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Caring Companions Limited,598.57,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Caring Companions Limited,598.57,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Caring Companions Limited,598.57,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,601.92,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,601.92,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,601.92,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,All Care (South Wales) Limited,643.14,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,All Care (South Wales) Limited,643.14,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,All Care (South Wales) Limited,643.14,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Care In Wales Limited T/A Care in the Vale,670.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Care In Wales Limited T/A Care in the Vale,670.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Care In Wales Limited T/A Care in the Vale,670.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Care In Wales Limited T/A Care in the Vale,670.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Care In Wales Limited T/A Care in the Vale,670.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Care In Wales Limited T/A Care in the Vale,670.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Care In Wales Limited T/A Care in the Vale,670.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Care In Wales Limited T/A Care in the Vale,670.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Care In Wales Limited T/A Care in the Vale,670.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,All Care (South Wales) Limited,671.16,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,All Care (South Wales) Limited,671.16,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,All Care (South Wales) Limited,671.16,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,675.36,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,675.36,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Care In Wales Limited T/A Care in the Vale,711.34,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,743.12,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Care In Wales Limited T/A Care in the Vale,755.52,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Care In Wales Limited T/A Care in the Vale,755.52,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Care In Wales Limited T/A Care in the Vale,755.52,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Care In Wales Limited T/A Care in the Vale,755.52,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Care In Wales Limited T/A Care in the Vale,755.52,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Care In Wales Limited T/A Care in the Vale,755.52,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Care In Wales Limited T/A Care in the Vale,755.52,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Caring Companions Limited,786.10,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Caring Companions Limited,786.10,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Willowmere Home Care Agency Limited,792.88,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,796.76,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,805.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,805.75,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,All Care (South Wales) Limited,807.93,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,All Care (South Wales) Limited,807.93,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,All Care (South Wales) Limited,807.93,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,816.50,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,All Care (South Wales) Limited,817.43,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,All Care (South Wales) Limited,817.43,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,All Care (South Wales) Limited,817.43,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,839.50,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,839.50,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,839.50,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,877.07,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,All Care (South Wales) Limited,902.98,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,All Care (South Wales) Limited,902.98,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,All Care (South Wales) Limited,902.98,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,All Care (South Wales) Limited,"1,112.09",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,All Care (South Wales) Limited,"1,112.09",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,215489,All Care (South Wales) Limited,"1,112.09",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,216179,All Care (South Wales) Limited,684.50,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,216179,All Care (South Wales) Limited,717.51,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,216179,All Care (South Wales) Limited,717.51,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,216179,All Care (South Wales) Limited,798.42,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,216179,All Care (South Wales) Limited,798.42,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,216179,All Care (South Wales) Limited,798.42,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,216179,All Care (South Wales) Limited,798.42,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,216179,All Care (South Wales) Limited,798.42,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,216179,All Care (South Wales) Limited,883.97,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,216179,All Care (South Wales) Limited,883.97,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,216179,All Care (South Wales) Limited,883.97,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,217909,All Care (South Wales) Limited,732.06,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,217909,All Care (South Wales) Limited,732.06,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,217909,All Care (South Wales) Limited,732.06,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,217909,All Care (South Wales) Limited,732.06,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,218419,Care In Wales Limited T/A Care in the Vale,794.64,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,218419,Care In Wales Limited T/A Care in the Vale,794.64,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/03/2020,218419,Care In Wales Limited T/A Care in the Vale,794.64,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101004,Corona Energy Retail 4 Limited,890.79,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101004,Superstars School Services Limited,"1,600.20",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101004,A & R Contract Cleaning Specialist Limited,"1,695.38",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101025,Corona Energy Retail 4 Limited,537.33,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101025,Corona Energy Retail 4 Limited,733.46,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-623.41,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-617.26,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-609.20,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-606.21,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-604.13,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-603.63,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-578.65,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-570.42,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-570.16,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-564.88,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-563.18,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-557.95,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-550.61,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-548.27,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-530.51,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-528.40,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-522.66,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-522.57,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-515.45,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101030,EDF Energy Plc,-507.26,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101031,Corona Energy Retail 4 Limited,526.27,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101032,Corona Energy Retail 4 Limited,"1,085.71",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101047,RP Brown Limited t/a Cymraeg Cleaning,650.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101047,RP Brown Limited t/a Cymraeg Cleaning,650.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101047,RP Brown Limited t/a Cymraeg Cleaning,650.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101055,Corona Energy Retail 4 Limited,634.66,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101063,Corona Energy Retail 4 Limited,585.45,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101063,Muddy Puddles Limited,"1,305.95",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101063,The Learning Partnership (Wales) Limited,"2,250.00",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101094,Corona Energy Retail 4 Limited,567.30,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101095,Corona Energy Retail 4 Limited,"1,257.11",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101110,Corona Energy Retail 4 Limited,605.21,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101137,Corona Energy Retail 4 Limited,882.28,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101145,Sue Rayner Limited,792.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101145,Ruth Miskin Literacy Limited,"1,100.00",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101171,Corona Energy Retail 4 Limited,808.62,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101195,Corona Energy Retail 4 Limited,"1,130.67",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101202,Corona Energy Retail 4 Limited,870.63,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101216,Corona Energy Retail 4 Limited,558.85,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101261,Corona Energy Retail 4 Limited,625.58,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101285,Corona Energy Retail 4 Limited,777.28,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101300,Corona Energy Retail 4 Limited,557.35,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101304,Corona Energy Retail 4 Limited,"1,292.67",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101308,Corona Energy Retail 4 Limited,606.08,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,101315,Corona Energy Retail 4 Limited,911.33,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,102594,EDF Energy Plc,"-1,318.46",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,102594,EDF Energy Plc,"-1,229.46",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,102594,EDF Energy Plc,-963.91,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,102594,EDF Energy Plc,-926.70,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,102594,EDF Energy Plc,-856.19,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/03/2020,102594,EDF Energy Plc,-630.09,Revenue,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,12/03/2020,120080,WF Howes Limited,512.05,Revenue,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,12/03/2020,120080,Bibliographic Data Services Limited,"1,635.00",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,12/03/2020,130276,Big Fresh Catering Company Limited,"1,668.50",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,12/03/2020,201711,Corona Energy Retail 4 Limited,533.06,Revenue,
