DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,12/02/2021,341182,Cardiff County Council,"15,829.48",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,12/02/2021,341220,Cardiff County Council,"3,034.50",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,12/02/2021,325945,Western Power Distribution LLP,853.17,Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS ,12/02/2021,306059,Edwin P Beynon,"5,944.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,12/02/2021,405100,Duncan M Evans,"1,409.39",Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,12/02/2021,365802,Cardiff & Vale College,"19,916.35",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,12/02/2021,100304,Teaching Personnel Limited,532.80,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,12/02/2021,100304,Teaching Personnel Limited,532.80,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,12/02/2021,100304,Teaching Personnel Limited,554.85,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,12/02/2021,100304,Teaching Personnel Limited,572.76,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/02/2021,101030,Prospero Recruitment Limited,881.20,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/02/2021,101030,Teaching Personnel Limited,954.60,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/02/2021,101030,Teaching Personnel Limited,954.60,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/02/2021,101141,Celtic Teachers Limited,885.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/02/2021,101141,Celtic Teachers Limited,885.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/02/2021,101202,Valley Education Services Limited,854.05,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/02/2021,102593,Teaching Personnel Limited,544.25,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/02/2021,102593,Teaching Personnel Limited,544.25,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/02/2021,102593,Teaching Personnel Limited,544.25,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,12/02/2021,103094,New Directions (Education) Limited,545.16,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,12/02/2021,103094,Apollo Teaching Services Limited,918.35,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,12/02/2021,103593,Teaching Personnel Limited,954.60,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/02/2021,215489,Vale Care Services Limited,583.92,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/02/2021,215489,Vale Care Services Limited,908.32,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/02/2021,215489,Vale Care Services Limited,"1,135.40",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,12/02/2021,101145,Darren Beach T/A Answer Property Management,"1,738.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/02/2021,217909,Simon Lewis t/a Cowbridge and Vale Cars,"1,161.18",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/02/2021,218321,Susan Heffernan T/A Baruc Guest House,980.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/02/2021,218321,Susan Heffernan T/A Baruc Guest House,"1,225.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12/02/2021,218321,Susan Heffernan T/A Baruc Guest House,"1,225.00",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,12/02/2021,130274,Cwmni Urdd Gobaith Cymru,"3,000.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215489,Willowmere Home Care Agency Limited,604.52,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215489,Annwyl Limited t/a Bluebird Care,615.09,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215489,Willowmere Home Care Agency Limited,616.88,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215489,Annwyl Limited t/a Bluebird Care,641.94,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215489,Willowmere Home Care Agency Limited,655.34,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215489,Willowmere Home Care Agency Limited,655.34,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215489,Annwyl Limited t/a Bluebird Care,702.04,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215489,Willowmere Home Care Agency Limited,736.44,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215489,Willowmere Home Care Agency Limited,745.76,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215489,Willowmere Home Care Agency Limited,764.96,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215489,Annwyl Limited t/a Bluebird Care,805.23,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215489,Annwyl Limited t/a Bluebird Care,813.51,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215489,Willowmere Home Care Agency Limited,855.68,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215489,Willowmere Home Care Agency Limited,876.15,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,216179,Willowmere Home Care Agency Limited,500.78,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,216179,Willowmere Home Care Agency Limited,779.97,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/02/2021,101032,Superstars School Services Limited,-566.44,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/02/2021,101032,DSG Retail Limited,"1,245.00",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/02/2021,101305,Supply Desk Limited,500.25,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/02/2021,101305,Supply Desk Limited,500.25,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/02/2021,101305,One Team Logic Limited,587.46,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/02/2021,101306,Taro Nod Limited,640.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/02/2021,101306,Taro Nod Limited,640.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/02/2021,101306,Taro Nod Limited,640.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/02/2021,101306,Burner Efficiency Services Limited,"1,114.63",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/02/2021,101306,Wessex Products (Leasing) Limited,"1,687.92",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/02/2021,101306,Findel Education Limited,"2,639.97",Revenue,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,15/02/2021,102703,Connevans Limited,"1,310.24",Revenue,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,15/02/2021,130041,Supacleen Limited,823.18,Revenue,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,15/02/2021,130045,Phoenix Software Limited,703.64,Revenue,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,15/02/2021,212731,Castell Howell Foods Limited,509.75,Revenue,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,15/02/2021,212731,Castell Howell Foods Limited,511.17,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,216181,Direct Healthcare Group Limited,660.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,216181,Direct Healthcare Group Limited,"1,265.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,216181,Hearing Products International Limited,"2,934.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,217541,Care Management Group Limited,"81,826.08",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,217905,Cartrefi Cymru Co-Operative Limited,629.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,217905,Cartrefi Cymru Co-Operative Limited,629.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,217905,Cartrefi Cymru Co-Operative Limited,629.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,217905,Cartrefi Cymru Co-Operative Limited,629.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,217905,Innovate Trust Limited,"1,776.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,217905,Innovate Trust Limited,"1,776.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,217905,Innovate Trust Limited,"1,776.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,217905,Innovate Trust Limited,"1,776.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,218419,Hafod Housing Association Limited,"30,073.25",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,15/02/2021,260090,Llamau Limited,"13,900.75",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,15/02/2021,260130,PayPoint Payment Services Limited t/a CSGA Glamorgan,"1,073.85",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,15/02/2021,323671,Drainforce Limited,600.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,15/02/2021,325510,Hoben International Limited t/a SoluForm,"2,790.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,15/02/2021,325600,Kordel Limited,"1,805.02",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,15/02/2021,325792,Drainforce Limited,925.44,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,15/02/2021,325854,Glasdon UK Limited,509.19,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,15/02/2021,333530,Contract Sign Systems Limited,"3,306.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,15/02/2021,341120,Redwood Environmental Services Limited,963.60,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,15/02/2021,341120,Redwood Environmental Services Limited,963.60,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,15/02/2021,341220,Penllyn Estate LLP,722.53,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,15/02/2021,341220,Penllyn Estate LLP,"1,120.50",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,15/02/2021,341220,Penllyn Estate LLP,"1,319.49",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,15/02/2021,341220,Penllyn Estate LLP,"1,573.76",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,15/02/2021,341500,FCC Recycling (UK) Limited,"6,440.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,15/02/2021,356020,Glasdon UK Limited,"6,711.84",Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,15/02/2021,359330,Welsh Athletics Limited,710.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,15/02/2021,365763,Prospero Planning Limited,720.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,15/02/2021,365787,New Adventure Travel Limited,"26,575.20",Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,15/02/2021,365791,New Adventure Travel Limited,"8,169.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,15/02/2021,365791,New Adventure Travel Limited,"12,064.80",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,15/02/2021,405113,Knights Lettings Limited T/A Knights Estate Agents,635.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,15/02/2021,405113,Knights Lettings Limited T/A Knights Estate Agents,675.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,15/02/2021,405113,Knights Lettings Limited T/A Knights Estate Agents,750.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,15/02/2021,407120,Heatforce (Wales) Limited,"2,075.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,15/02/2021,409102,Curtins Consulting Limited,900.00,Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,15/02/2021,421230,Cardiff International Airport Limited,"2,936.15",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,15/02/2021,421230,Cardiff International Airport Limited,"3,607.26",Revenue,
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,15/02/2021,810119,CHAPS ONLY - Morgan Sindall Construction & Infrastructure Limited,"989,593.27",Capital,
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,15/02/2021,810121,CHAPS ONLY - Bouygues (UK) Limited,"1,162,045.38",Capital,
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,15/02/2021,812312,CHAPS ONLY - ISG Construction Limited - SDP,"159,874.46",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,AR CAPITAL ENGINEER,15/02/2021,831226,Marwood Electrical Company Limited,"5,859.84",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,15/02/2021,831556,Road Maintenance Services Limited,"20,696.60",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,15/02/2021,831579,Marshalls Mono Limited,"1,989.60",Capital,
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,15/02/2021,834271,Trotec Laser Limited,"4,285.00",Capital,
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,15/02/2021,834276,Meristem Design Limited,"115,000.00",Capital,
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,15/02/2021,834277,Landcraft Projects Limited,"2,068.38",Capital,
DIRECT CAPITAL DEVELOPMENT,CAPITAL PLANNING,15/02/2021,837205,LCB Construction Limited,"19,822.39",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,15/02/2021,843006,SMK Building & Maintenance Limited,"59,616.07",Capital,
DIRECT CAPITAL POLICY,CAPITAL POLICY,15/02/2021,852265,Restruct Limited,"4,725.00",Capital,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,15/02/2021,100404,Cardiff County Council,"4,841.32",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215487,Cardiff County Council,"3,802,423.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,217909,Bridgend County Borough Council,"14,375.48",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,217909,Bridgend County Borough Council,"14,468.11",Revenue,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,15/02/2021,239011,Cardiff County Council,"5,504.85",Revenue,
DIRECT ENVIRONMENT AND HOUSING,OVERHEAD,15/02/2021,301051,Cardiff County Council,"13,367.60",Revenue,
DIRECT ENVIRONMENT AND HOUSING,TRADING - BUILDING,15/02/2021,303000,Cardiff County Council,"3,172.71",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,15/02/2021,333220,Cardiff County Council,910.81,Revenue,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,15/02/2021,349702,Cardiff County Council,"9,152.29",Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,15/02/2021,360002,Cardiff County Council,611.26,Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES (MILES),15/02/2021,402005,Cardiff County Council,"1,595.54",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,15/02/2021,407100,Cardiff County Council,"1,077.78",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,15/02/2021,420201,Cardiff County Council,"3,280.39",Revenue,
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,15/02/2021,471900,Cardiff County Council,"13,265.03",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,15/02/2021,405113,Salvatore Cannatella,650.00,Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,15/02/2021,260020,Disclosure and Barring Service,"1,120.00",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,15/02/2021,403162,Disclosure and Barring Service,840.00,Revenue,
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,15/02/2021,471900,Wales Audit Office,"8,117.00",Revenue,
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,15/02/2021,471900,Wales Audit Office,"13,666.67",Revenue,
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,15/02/2021,471901,South Wales Fire and Rescue Service,"531,725.00",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/02/2021,101032,Teaching Personnel Limited,549.80,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/02/2021,101032,Teaching Personnel Limited,549.80,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/02/2021,101261,New Directions (Education) Limited,513.93,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/02/2021,101261,New Directions (Education) Limited,856.55,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/02/2021,101261,New Directions (Education) Limited,856.55,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/02/2021,101305,Bay Resourcing Limited,540.30,Revenue,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,15/02/2021,102604,New Directions (Education) Limited,925.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,15/02/2021,303910,Hays Specialist Recruitment Limited,706.70,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,15/02/2021,303910,Hays Specialist Recruitment Limited,706.70,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,15/02/2021,303910,Hays Specialist Recruitment Limited,832.50,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,15/02/2021,323686,Hays Specialist Recruitment Limited,"1,325.15",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,15/02/2021,323686,Hays Specialist Recruitment Limited,"1,326.05",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,15/02/2021,325682,Hays Specialist Recruitment Limited,"1,337.25",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,15/02/2021,325682,Hays Specialist Recruitment Limited,"1,347.50",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,15/02/2021,325682,Hays Specialist Recruitment Limited,"1,365.00",Revenue,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,15/02/2021,102652,Skybound Therapies Limited,"1,690.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,15/02/2021,407202,Steve Batt t/a SJB Complete Cleaning Services,577.50,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215025,Age Connects Cardiff and the Vale Limited,"7,003.20",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215025,The Friendly Trust,"8,424.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215025,Age Connects Cardiff and the Vale Limited,"11,211.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,215025,Age Connects Cardiff and the Vale Limited,"17,096.25",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/02/2021,218419,The Gathering Place,"1,720.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/02/2021,215489,Heidi Christoforato t/a Churchfields Home Care,533.76,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/02/2021,215489,Five Star Home Care Limited,668.08,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/02/2021,215489,Heidi Christoforato t/a Churchfields Home Care,709.18,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/02/2021,215489,Heidi Christoforato t/a Churchfields Home Care,816.19,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/02/2021,217909,Heidi Christoforato t/a Churchfields Home Care,676.82,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,16/02/2021,100304,A & R Contract Cleaning Specialist Limited,"1,605.00",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,16/02/2021,101047,RP Brown Limited t/a Cymraeg Cleaning,650.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,16/02/2021,101047,RP Brown Limited t/a Cymraeg Cleaning,650.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,16/02/2021,101221,eBuyer UK Limited,937.28,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,16/02/2021,130271,Baker Ross Limited,517.17,Revenue,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,16/02/2021,130511,The Abbey Cleaning Services Limited,544.18,Revenue,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,16/02/2021,130511,The Abbey Cleaning Services Limited,544.18,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/02/2021,215489,E&G Senior Care Limited t/a Right at Home (Bridgend & Vale of Glamorgan),640.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/02/2021,215489,E&G Senior Care Limited t/a Right at Home (Bridgend & Vale of Glamorgan),748.55,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/02/2021,215489,Cwtch Care Limited,764.44,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/02/2021,217909,National Autistic Society,"1,838.58",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/02/2021,217909,National Autistic Society,"1,920.76",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/02/2021,217909,National Autistic Society,"2,053.56",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/02/2021,217909,National Autistic Society,"2,374.08",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/02/2021,218323,Hafod Housing Association Limited T/A Gwynfa,793.48,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,16/02/2021,218323,Hafod Housing Association Limited T/A Gwynfa,"3,627.34",Revenue,
DIRECT ENVIRONMENT AND HOUSING,OVERHEAD,16/02/2021,301062,G.P.H.I.T (Integrated Services) Limited,720.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,OVERHEAD,16/02/2021,301062,G.P.H.I.T (Integrated Services) Limited,720.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,16/02/2021,319010,Barry Advertiser Limited,"1,125.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16/02/2021,325356,Breedon Southern Limited T/A Pinnacle Construction Materials,"1,070.65",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16/02/2021,325368,Wolseley UK Limited,"6,336.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16/02/2021,325378,Wolseley UK Limited t/a Burdens,567.65,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16/02/2021,325382,Tarmac Trading Limited,522.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16/02/2021,325382,Breedon Southern Limited T/A Pinnacle Construction Materials,999.55,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,16/02/2021,325700,Amberon Limited,533.39,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,16/02/2021,333500,Tudor (UK) Limited T/A Tudor Environmental,"2,670.10",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,16/02/2021,333510,Ace Site Services (UK) Limited,"1,400.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,16/02/2021,333550,Ace Site Services (UK) Limited,"3,840.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,16/02/2021,349703,ARC Electrical Engineering Solutions Limited,513.67,Revenue,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,16/02/2021,350740,Alcium Software Limited,"6,190.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,16/02/2021,352730,Hexion UK Limited,"13,446.36",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,16/02/2021,405116,Hafod Housing Association Limited,"6,960.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,16/02/2021,409103,Heatforce (Wales) Limited,"1,797.75",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,16/02/2021,409103,Heatforce (Wales) Limited,"11,471.41",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,16/02/2021,409103,Heatforce (Wales) Limited,"15,935.44",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,16/02/2021,420221,JC Applications Development Limited,"3,922.00",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,16/02/2021,422002,CIPFA Business Limited,"19,666.60",Revenue,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,16/02/2021,440610,Barry House Clearance (Vale) Limited,500.00,Revenue,
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,16/02/2021,834269,BT PLC Openreach Repayment Works,686.77,Capital,
DIRECT CAPITAL DEVELOPMENT,CAPITAL PLANNING,16/02/2021,837115,Woodspec Joinery Specialists Limited,"1,825.00",Capital,
