DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,Type,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,13/10/2020,405301,Atal Y Fro,"3,001.62",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,13/10/2020,405301,Platfform For Change,"3,370.11",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,13/10/2020,405301,Platfform For Change,"3,819.44",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,13/10/2020,405301,Platfform For Change,"4,240.30",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,13/10/2020,405301,Platfform For Change,"4,714.05",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,13/10/2020,405301,Taff Housing Association,"4,774.50",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,13/10/2020,405301,Atal Y Fro,"7,057.50",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,13/10/2020,405301,Atal Y Fro,"9,391.33",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,13/10/2020,405301,Taff Housing Association,"11,206.65",REVENUE,
DIRECT POLICY,GF GRANTS,13/10/2020,465201,Aberthin Village Hall,712.70,REVENUE,
DIRECT POLICY,GF PROPERTY,13/10/2020,467403,Cooke and Arkwright Limited,"3,150.00",REVENUE,
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,13/10/2020,471900,Rhondda Cynon Taf County Borough Council,"1,396.39",REVENUE,
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,13/10/2020,471900,Cardiff County Council,"10,853.69",REVENUE,
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,13/10/2020,812384,ARC Electrical Engineering Solutions Limited,"19,634.46",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,13/10/2020,831503,Allmarque PMS Limited T/A Roman Road Marking,"7,024.37",CAPITAL,
DIRECT CAPITAL DEVELOPMENT,CAPITAL PLANNING,13/10/2020,837226,MJW Fabrications Limited,625.00,CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,13/10/2020,842090,Robert Williams & Ptn T/A WT Building Group,"23,228.12",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,13/10/2020,842126,Thomas CMS (Holdings) Limited,"183,235.53",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,13/10/2020,842200,Thomas CMS (Holdings) Limited,"66,841.85",CAPITAL,
DIRECT CAPITAL POLICY,CAPITAL POLICY,13/10/2020,852239,Datel Services Limited,"1,575.00",CAPITAL,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,101006,Canon (UK) Limited,602.80,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,101006,EDF Energy Plc,608.82,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,101006,The Learning Partnership (Wales) Limited,950.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,101094,Community Products (UK) Limited,600.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,101094,Community Products (UK) Limited,"1,226.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,101094,Community Products (UK) Limited,"1,367.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,101145,A & R Contract Cleaning Specialist Limited,"1,052.75",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,101145,Primary Site Limited,"1,948.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,101171,A-Day Consultants Limited T/A Academics,880.80,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,101171,A-Day Consultants Limited T/A Academics,880.80,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,101171,A-Day Consultants Limited T/A Academics,880.80,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,101229,3P Learning Limited,"2,079.32",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,101315,Teaching Personnel Limited,549.85,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,101315,New Directions (Education) Limited,744.56,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,102593,Penarth Autocare Limited,901.68,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,102593,EDF Energy Plc,934.11,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,102593,Greenpoint IT Limited,"1,250.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,102593,365 ITMS Limited,"2,950.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,102593,Inclusive Technology Limited,"3,127.50",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,14/10/2020,102593,Kybotech Limited,"3,674.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,14/10/2020,102632,Inspired Learners Limited,"1,130.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,14/10/2020,102632,Smooth Starts Plus Limited,"1,850.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,14/10/2020,103227,Bay Resourcing Limited,515.37,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,14/10/2020,103227,New Directions (Education) Limited,845.00,REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,14/10/2020,130041,Wick & Monknash Village Hall,540.00,REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,14/10/2020,212731,Corona Energy Retail 4 Limited,563.70,REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,14/10/2020,212781,Corona Energy Retail 4 Limited,965.73,REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,14/10/2020,212791,Corona Energy Retail 4 Limited,545.38,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,213505,Hafod Housing Association Limited,"11,000.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,213505,Acumen Care Services Limited,"19,500.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,213505,Orbis Education and Care Limited,"29,500.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,215022,Everycare (Cardiff) Limited,910.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,215022,E&G Senior Care Limited t/a Right at Home (Bridgend & Vale of Glamorgan),"3,955.75",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,215191,NonStop Consulting Limited,"1,231.14",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,215489,Cherish Cymru Limited,535.26,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,215489,Cherish Cymru Limited,579.02,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,215489,Cherish Cymru Limited,589.26,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,215489,Cherish Cymru Limited,589.26,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,215489,Cherish Cymru Limited,605.48,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,215489,Cherish Cymru Limited,628.52,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,215489,Cherish Cymru Limited,725.20,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,215489,Cherish Cymru Limited,"1,301.86",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,215489,Hafod Housing Association Limited,528.52,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,215489,Hafod Housing Association Limited,810.88,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,215489,Glamorgan Home Care Limited t/a Home Instead Senior Care,574.28,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,215489,Glamorgan Home Care Limited t/a Home Instead Senior Care,656.32,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,215489,Vale Care Services Limited,908.32,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,215489,Vale Care Services Limited,"1,135.40",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,217905,Care Management Group Limited,518.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,217905,Care Management Group Limited,518.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,217905,Care Management Group Limited,518.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,217905,Care Management Group Limited,518.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,217905,Care Management Group Limited,518.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,217905,Care Management Group Limited,518.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,217905,Cartrefi Cymru Co-Operative Limited,629.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,217905,Cartrefi Cymru Co-Operative Limited,629.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,217905,Cartrefi Cymru Co-Operative Limited,629.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,217905,Cartrefi Cymru Co-Operative Limited,629.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,217905,Cartrefi Cymru Co-Operative Limited,629.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,217905,Cartrefi Cymru Co-Operative Limited,629.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,217905,Innovate Trust Limited,"1,813.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,217905,Innovate Trust Limited,"1,813.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,217905,Innovate Trust Limited,"1,813.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,217905,Innovate Trust Limited,"1,813.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,217905,Innovate Trust Limited,"1,813.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,14/10/2020,217905,Innovate Trust Limited,"1,813.00",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/10/2020,260130,Llamau Limited,560.00,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/10/2020,260130,Llamau Limited,560.00,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/10/2020,260130,Llamau Limited,560.00,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/10/2020,260130,Prospero Recruitment Limited,"4,123.40",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/10/2020,260130,Walter Standen T/A Standens Contract Hire,"1,554.00",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/10/2020,260140,Llamau Limited,560.00,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/10/2020,260140,Llamau Limited,560.00,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/10/2020,260170,Ace Glazed Products Limited,550.00,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/10/2020,260190,Walter Standen T/A Standens Contract Hire,"1,140.00",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/10/2020,260255,Ace Glazed Products Limited,550.00,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/10/2020,260255,Neal Social Care Limited,"1,395.00",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/10/2020,260260,Frontline Staffing Limited,"1,443.00",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,14/10/2020,260265,Walter Standen T/A Standens Contract Hire,"1,152.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,14/10/2020,303931,Rugbi Industrial Supplies Limited,624.07,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,14/10/2020,303950,ARC Electrical Engineering Solutions Limited,"2,075.39",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,14/10/2020,304103,AKW Medi-Care Limited,701.46,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS PLANNED,14/10/2020,306045,WWS 1987 Limited T/A Welsh Window Systems,650.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,14/10/2020,319010,Aebi Schmidt UK Limited,703.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,14/10/2020,319010,Econ Engineering Limited,981.42,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,14/10/2020,319010,HaynesPro (UK) Limited,"1,260.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/10/2020,325000,Kordel Limited,975.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/10/2020,325000,Kordel Limited,975.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/10/2020,325370,Kordel Limited,692.43,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/10/2020,325373,Kordel Limited,"1,749.79",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/10/2020,325377,Kordel Limited,"1,747.09",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/10/2020,325379,Kordel Limited,"1,947.60",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/10/2020,325560,Centregreat Limited,"10,021.50",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/10/2020,325600,Wolseley UK Limited,587.31,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/10/2020,325600,Kordel Limited,"1,838.24",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/10/2020,325600,Kordel Limited,"1,941.81",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/10/2020,325851,Kordel Limited,838.50,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/10/2020,325851,Kordel Limited,838.50,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,14/10/2020,333218,Technical Surfaces Limited,"1,495.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,14/10/2020,333218,Technical Surfaces Limited,"6,095.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/10/2020,341123,Cardiff County Council,"22,388.94",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/10/2020,341180,Cardiff County Council,"127,568.20",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/10/2020,341182,Cardiff County Council,"18,082.65",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/10/2020,341220,SUEZ Recycling and Recovery UK Limited,"83,880.66",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/10/2020,341220,Cardiff County Council,"7,207.32",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,14/10/2020,341500,Cardiff County Council,"30,647.78",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,14/10/2020,350711,Lee Aspland t/a Lee Aspland Photography,"1,500.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,14/10/2020,350712,Newydd Housing Association (1974) Limited,"300,000.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,14/10/2020,365763,Prospero Planning Limited,549.00,REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,14/10/2020,403205,Air Monitors Limited,"1,440.00",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,14/10/2020,403320,Veterinary Locums South Wales Limited,687.40,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,14/10/2020,407111,RedSix Partnership Limited,"4,680.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,14/10/2020,407215,Corona Energy Retail 4 Limited,864.97,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,14/10/2020,407240,Corona Energy Retail 4 Limited,567.08,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,14/10/2020,407260,Corona Energy Retail 4 Limited,531.20,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,14/10/2020,409103,Heatforce (Wales) Limited,"1,735.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,14/10/2020,409103,Heatforce (Wales) Limited,"14,519.19",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,14/10/2020,409103,Heatforce (Wales) Limited,"15,935.44",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,14/10/2020,420217,G4s Cash Solutions (UK) Limited,947.05,REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,14/10/2020,422100,Corona Energy Retail 4 Limited,"1,056.11",REVENUE,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,14/10/2020,831503,Tarmac Trading Limited,"90,690.03",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,14/10/2020,831568,Severnside Transport Data Collection Limited,"1,750.00",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,14/10/2020,831568,Severnside Transport Data Collection Limited,"2,625.00",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,14/10/2020,831568,Severnside Transport Data Collection Limited,"3,500.00",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,14/10/2020,831581,Centregreat Limited,"26,147.00",CAPITAL,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,15/10/2020,100304,Reed Specialist Recruitment Limited,532.50,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,15/10/2020,100304,A-Day Consultants Limited T/A Academics,880.80,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,15/10/2020,100304,New Directions (Education) Limited,550.60,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/10/2020,101013,A-Day Consultants Limited T/A Academics,"1,979.08",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/10/2020,101013,A-Day Consultants Limited T/A Academics,"2,133.21",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/10/2020,101013,A-Day Consultants Limited T/A Academics,"2,278.83",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/10/2020,101261,New Directions (Education) Limited,600.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/10/2020,101261,New Directions (Education) Limited,750.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/10/2020,101261,New Directions (Education) Limited,750.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/10/2020,101285,Glamorgan Music School Limited,"1,540.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/10/2020,101317,Glen Cleaning Company Limited,"1,330.78",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/10/2020,101317,Woodland Electrical Barry Limited,"1,332.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/10/2020,102593,Oxford Cambridge & RSA Examinations,711.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/10/2020,102593,Pearson Education Limited,869.15,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,15/10/2020,102593,Tugbury Limited,"1,212.75",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,15/10/2020,102632,Associated Community Training Limited,"96,000.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,15/10/2020,103636,Now Education Cardiff Limited,524.45,REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,15/10/2020,140131,Matrix SCM Limited,"134,773.24",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/10/2020,213505,Recovery Care Limited,"4,500.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/10/2020,213505,Stepping Stones Care Services (South Wales) Limited,"4,500.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/10/2020,213505,Landsker Child Care Limited,"7,000.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/10/2020,213505,Middlepatch Limited T/A College Fields Nursing Home,"56,000.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/10/2020,213505,Ocean Community Services Limited t/a Beech House,"103,500.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/10/2020,215489,Heidi Christoforato t/a Churchfields Home Care,506.43,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/10/2020,215489,Heidi Christoforato t/a Churchfields Home Care,709.18,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/10/2020,217909,Heidi Christoforato t/a Churchfields Home Care,676.82,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/10/2020,217909,Merricks Private Transport Contractors Limited,540.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/10/2020,217909,Merricks Private Transport Contractors Limited,567.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/10/2020,217909,Merricks Private Transport Contractors Limited,870.84,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,15/10/2020,239511,Big Fresh Catering Company Limited,"11,675.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,15/10/2020,303910,Hays Specialist Recruitment Limited,706.70,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,15/10/2020,333013,Ace Site Services (UK) Limited,700.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,15/10/2020,333013,Ace Site Services (UK) Limited,"2,350.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,15/10/2020,365802,Merricks Private Transport Contractors Limited,572.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,15/10/2020,365803,David Sidaway,"2,516.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,15/10/2020,365803,David Sidaway,"3,108.00",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,15/10/2020,400050,Sellick Partnership Limited,"1,622.95",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,15/10/2020,400050,Sellick Partnership Limited,"1,646.14",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,15/10/2020,400050,Sellick Partnership Limited,"1,871.60",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,15/10/2020,400063,Telefonica UK Limited t/a O2,"9,579.13",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,15/10/2020,407119,Thornlink Limited T/A Vale Consultancy,750.00,REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,15/10/2020,421230,Hays Specialist Recruitment Limited,"1,275.00",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,15/10/2020,421230,Hays Specialist Recruitment Limited,"2,343.75",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,15/10/2020,422100,Thornlink Limited T/A Vale Consultancy,"1,850.00",REVENUE,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,15/10/2020,440614,Bullies Out,"2,895.00",REVENUE,
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,15/10/2020,812372,Ribbons Preschool Limited,"1,975.99",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,15/10/2020,831528,Acrospire Solutions Limited,"13,343.00",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,15/10/2020,831568,Severnside Transport Data Collection Limited,"1,660.00",CAPITAL,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,16/10/2020,100304,Celtic Teachers Limited,810.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,16/10/2020,100304,Apollo Teaching Services Limited,857.10,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,16/10/2020,101031,I Teach (Wales) Limited,"1,279.85",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,16/10/2020,101047,Dwr Cymru Cyf,"3,668.23",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,16/10/2020,101047,New Directions (Education) Limited,757.50,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,16/10/2020,101134,New Directions (Education) Limited,845.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,16/10/2020,101140,Natural Resources Wales,684.00,REVENUE,
